|Ezili  |Ninja  |Alch   |Engi   |
|Sniper |Ace    |Wizard |Ninja  |
|Sniper |Ace    |Wizard |Super  |
|Sniper |Ace    |Mortar |Wizard |
|Sniper |Ace    |Heli   |Alch   |
|Sniper |Ace    |Heli   |Wizard |
|Sniper |Bucc   |Ninja  |Alch   |
|Sniper |Bucc   |Wizard |Engi   |
|Sniper |Bucc   |Wizard |Village|
|Sniper |Bucc   |Wizard |Spac   |
|Sniper |Bucc   |Wizard |Druid  |
|Sniper |Bucc   |Wizard |Alch   |
|Sniper |Bucc   |Wizard |Ninja  |
|Sniper |Bucc   |Wizard |Super  |
|Sniper |Bucc   |Mortar |Wizard |
|Sniper |Bucc   |Heli   |Village|
|Sniper |Bucc   |Heli   |Alch   |
|Sniper |Bucc   |Heli   |Wizard |
|Sniper |Bucc   |Ace    |Wizard |
|Sniper |Sub    |Ninja  |Alch   |
|Sniper |Sub    |Super  |Engi   |
|Sniper |Sub    |Super  |Village|
|Sniper |Sub    |Super  |Spac   |
|Sniper |Sub    |Super  |Druid  |
|Sniper |Sub    |Super  |Alch   |
|Sniper |Sub    |Super  |Ninja  |
|Sniper |Sub    |Wizard |Spac   |
|Sniper |Sub    |Wizard |Ninja  |
|Sniper |Sub    |Wizard |Super  |
|Sniper |Sub    |Mortar |Super  |
|Sniper |Sub    |Mortar |Wizard |
|Sniper |Sub    |Heli   |Engi   |
|Sniper |Sub    |Heli   |Village|
|Sniper |Sub    |Heli   |Spac   |
|Sniper |Sub    |Heli   |Druid  |
|Sniper |Sub    |Heli   |Alch   |
|Sniper |Sub    |Heli   |Ninja  |
|Sniper |Sub    |Heli   |Super  |
|Sniper |Sub    |Heli   |Wizard |
|Sniper |Sub    |Heli   |Mortar |
|Sniper |Sub    |Ace    |Super  |
|Sniper |Sub    |Ace    |Wizard |
|Sniper |Sub    |Ace    |Heli   |
|Sniper |Sub    |Bucc   |Super  |
|Sniper |Sub    |Bucc   |Wizard |
|Sniper |Sub    |Bucc   |Heli   |
|Glue   |Ninja  |Alch   |Engi   |
|Glue   |Ninja  |Alch   |Village|
|Glue   |Ninja  |Alch   |Spac   |
|Glue   |Ninja  |Alch   |Druid  |
|Glue   |Super  |Ninja  |Village|
|Glue   |Super  |Ninja  |Alch   |
|Glue   |Wizard |Spac   |Engi   |
|Glue   |Wizard |Spac   |Village|
|Glue   |Wizard |Druid  |Spac   |
|Glue   |Wizard |Alch   |Spac   |
|Glue   |Wizard |Ninja  |Engi   |
|Glue   |Wizard |Ninja  |Village|
|Glue   |Wizard |Ninja  |Spac   |
|Glue   |Wizard |Ninja  |Druid  |
|Glue   |Wizard |Ninja  |Alch   |
|Glue   |Wizard |Super  |Spac   |
|Glue   |Wizard |Super  |Ninja  |
|Glue   |Mortar |Ninja  |Alch   |
|Glue   |Mortar |Wizard |Engi   |
|Glue   |Mortar |Wizard |Village|
|Glue   |Mortar |Wizard |Spac   |
|Glue   |Mortar |Wizard |Druid  |
|Glue   |Mortar |Wizard |Alch   |
|Glue   |Mortar |Wizard |Ninja  |
|Glue   |Mortar |Wizard |Super  |
|Glue   |Heli   |Alch   |Engi   |
|Glue   |Heli   |Alch   |Village|
|Glue   |Heli   |Alch   |Spac   |
|Glue   |Heli   |Alch   |Druid  |
|Glue   |Heli   |Ninja  |Alch   |
|Glue   |Heli   |Super  |Alch   |
|Glue   |Heli   |Wizard |Engi   |
|Glue   |Heli   |Wizard |Village|
|Glue   |Heli   |Wizard |Spac   |
|Glue   |Heli   |Wizard |Druid  |
|Glue   |Heli   |Wizard |Alch   |
|Glue   |Heli   |Wizard |Ninja  |
|Glue   |Heli   |Wizard |Super  |
|Glue   |Heli   |Mortar |Alch   |
|Glue   |Heli   |Mortar |Wizard |
|Glue   |Ace    |Ninja  |Alch   |
|Glue   |Ace    |Wizard |Engi   |
|Glue   |Ace    |Wizard |Village|
|Glue   |Ace    |Wizard |Spac   |
|Glue   |Ace    |Wizard |Druid  |
|Glue   |Ace    |Wizard |Alch   |
|Glue   |Ace    |Wizard |Ninja  |
|Glue   |Ace    |Wizard |Super  |
|Glue   |Ace    |Mortar |Wizard |
|Glue   |Ace    |Heli   |Alch   |
|Glue   |Ace    |Heli   |Wizard |
|Glue   |Bucc   |Ninja  |Alch   |
|Glue   |Bucc   |Wizard |Engi   |
|Glue   |Bucc   |Wizard |Village|
|Glue   |Bucc   |Wizard |Spac   |
|Glue   |Bucc   |Wizard |Druid  |
|Glue   |Bucc   |Wizard |Alch   |
|Glue   |Bucc   |Wizard |Ninja  |
|Glue   |Bucc   |Wizard |Super  |
|Glue   |Bucc   |Mortar |Wizard |
|Glue   |Bucc   |Heli   |Village|
|Glue   |Bucc   |Heli   |Alch   |
|Glue   |Bucc   |Heli   |Wizard |
|Glue   |Bucc   |Ace    |Wizard |
|Glue   |Sub    |Ninja  |Alch   |
|Glue   |Sub    |Super  |Engi   |
|Glue   |Sub    |Super  |Village|
|Glue   |Sub    |Super  |Spac   |
|Glue   |Sub    |Super  |Druid  |
|Glue   |Sub    |Super  |Alch   |
|Glue   |Sub    |Super  |Ninja  |
|Glue   |Sub    |Wizard |Spac   |
|Glue   |Sub    |Wizard |Ninja  |
|Glue   |Sub    |Wizard |Super  |
|Glue   |Sub    |Mortar |Super  |
|Glue   |Sub    |Mortar |Wizard |
|Glue   |Sub    |Heli   |Engi   |
|Glue   |Sub    |Heli   |Village|
|Glue   |Sub    |Heli   |Spac   |
|Glue   |Sub    |Heli   |Druid  |
|Glue   |Sub    |Heli   |Alch   |
|Glue   |Sub    |Heli   |Ninja  |
|Glue   |Sub    |Heli   |Super  |
|Glue   |Sub    |Heli   |Wizard |
|Glue   |Sub    |Heli   |Mortar |
|Glue   |Sub    |Ace    |Super  |
|Glue   |Sub    |Ace    |Wizard |
|Glue   |Sub    |Ace    |Heli   |
|Glue   |Sub    |Bucc   |Super  |
|Glue   |Sub    |Bucc   |Wizard |
|Glue   |Sub    |Bucc   |Heli   |
|Glue   |Sniper |Ninja  |Alch   |
|Glue   |Sniper |Wizard |Spac   |
|Glue   |Sniper |Wizard |Ninja  |
|Glue   |Sniper |Mortar |Wizard |
|Glue   |Sniper |Heli   |Alch   |
|Glue   |Sniper |Heli   |Wizard |
|Glue   |Sniper |Ace    |Wizard |
|Glue   |Sniper |Bucc   |Wizard |
|Glue   |Sniper |Sub    |Super  |
|Glue   |Sniper |Sub    |Heli   |
|Ice    |Ninja  |Alch   |Engi   |
|Ice    |Ninja  |Alch   |Village|
|Ice    |Ninja  |Alch   |Spac   |
|Ice    |Ninja  |Alch   |Druid  |
|Ice    |Super  |Ninja  |Village|
|Ice    |Super  |Ninja  |Alch   |
|Ice    |Wizard |Spac   |Engi   |
|Ice    |Wizard |Spac   |Village|
|Ice    |Wizard |Druid  |Spac   |
|Ice    |Wizard |Alch   |Spac   |
|Ice    |Wizard |Ninja  |Engi   |
|Ice    |Wizard |Ninja  |Village|
|Ice    |Wizard |Ninja  |Spac   |
|Ice    |Wizard |Ninja  |Druid  |
|Ice    |Wizard |Ninja  |Alch   |
|Ice    |Wizard |Super  |Spac   |
|Ice    |Wizard |Super  |Ninja  |
|Ice    |Mortar |Ninja  |Alch   |
|Ice    |Mortar |Wizard |Engi   |
|Ice    |Mortar |Wizard |Village|
|Ice    |Mortar |Wizard |Spac   |
|Ice    |Mortar |Wizard |Druid  |
|Ice    |Mortar |Wizard |Alch   |
|Ice    |Mortar |Wizard |Ninja  |
|Ice    |Mortar |Wizard |Super  |
|Ice    |Heli   |Alch   |Engi   |
|Ice    |Heli   |Alch   |Village|
|Ice    |Heli   |Alch   |Spac   |
|Ice    |Heli   |Alch   |Druid  |
|Ice    |Heli   |Ninja  |Alch   |
|Ice    |Heli   |Super  |Alch   |
|Ice    |Heli   |Wizard |Engi   |
|Ice    |Heli   |Wizard |Village|
|Ice    |Heli   |Wizard |Spac   |
|Ice    |Heli   |Wizard |Druid  |
|Ice    |Heli   |Wizard |Alch   |
|Ice    |Heli   |Wizard |Ninja  |
|Ice    |Heli   |Wizard |Super  |
|Ice    |Heli   |Mortar |Alch   |
|Ice    |Heli   |Mortar |Wizard |
|Ice    |Ace    |Ninja  |Alch   |
|Ice    |Ace    |Wizard |Engi   |
|Ice    |Ace    |Wizard |Village|
|Ice    |Ace    |Wizard |Spac   |
|Ice    |Ace    |Wizard |Druid  |
|Ice    |Ace    |Wizard |Alch   |
|Ice    |Ace    |Wizard |Ninja  |
|Ice    |Ace    |Wizard |Super  |
|Ice    |Ace    |Mortar |Wizard |
|Ice    |Ace    |Heli   |Alch   |
|Ice    |Ace    |Heli   |Wizard |
|Ice    |Bucc   |Ninja  |Alch   |
|Ice    |Bucc   |Wizard |Engi   |
|Ice    |Bucc   |Wizard |Village|
|Ice    |Bucc   |Wizard |Spac   |
|Ice    |Bucc   |Wizard |Druid  |
|Ice    |Bucc   |Wizard |Alch   |
|Ice    |Bucc   |Wizard |Ninja  |
|Ice    |Bucc   |Wizard |Super  |
|Ice    |Bucc   |Mortar |Wizard |
|Ice    |Bucc   |Heli   |Village|
|Ice    |Bucc   |Heli   |Alch   |
|Ice    |Bucc   |Heli   |Wizard |
|Ice    |Bucc   |Ace    |Wizard |
|Ice    |Sub    |Ninja  |Alch   |
|Ice    |Sub    |Super  |Engi   |
|Ice    |Sub    |Super  |Village|
|Ice    |Sub    |Super  |Spac   |
|Ice    |Sub    |Super  |Druid  |
|Ice    |Sub    |Super  |Alch   |
|Ice    |Sub    |Super  |Ninja  |
|Ice    |Sub    |Wizard |Spac   |
|Ice    |Sub    |Wizard |Ninja  |
|Ice    |Sub    |Wizard |Super  |
|Ice    |Sub    |Mortar |Super  |
|Ice    |Sub    |Mortar |Wizard |
|Ice    |Sub    |Heli   |Engi   |
|Ice    |Sub    |Heli   |Village|
|Ice    |Sub    |Heli   |Spac   |
|Ice    |Sub    |Heli   |Druid  |
|Ice    |Sub    |Heli   |Alch   |
|Ice    |Sub    |Heli   |Ninja  |
|Ice    |Sub    |Heli   |Super  |
|Ice    |Sub    |Heli   |Wizard |
|Ice    |Sub    |Heli   |Mortar |
|Ice    |Sub    |Ace    |Super  |
|Ice    |Sub    |Ace    |Wizard |
|Ice    |Sub    |Ace    |Heli   |
|Ice    |Sub    |Bucc   |Super  |
|Ice    |Sub    |Bucc   |Wizard |
|Ice    |Sub    |Bucc   |Heli   |
|Ice    |Sniper |Ninja  |Alch   |
|Ice    |Sniper |Wizard |Spac   |
|Ice    |Sniper |Wizard |Ninja  |
|Ice    |Sniper |Mortar |Wizard |
|Ice    |Sniper |Heli   |Alch   |
|Ice    |Sniper |Heli   |Wizard |
|Ice    |Sniper |Ace    |Wizard |
|Ice    |Sniper |Bucc   |Wizard |
|Ice    |Sniper |Sub    |Super  |
|Ice    |Sniper |Sub    |Heli   |
|Ice    |Glue   |Ninja  |Alch   |
|Ice    |Glue   |Wizard |Spac   |
|Ice    |Glue   |Wizard |Ninja  |
|Ice    |Glue   |Mortar |Wizard |
|Ice    |Glue   |Heli   |Alch   |
|Ice    |Glue   |Heli   |Wizard |
|Ice    |Glue   |Ace    |Wizard |
|Ice    |Glue   |Bucc   |Wizard |
|Ice    |Glue   |Sub    |Super  |
|Ice    |Glue   |Sub    |Heli   |
|Tack   |Ninja  |Alch   |Engi   |
|Tack   |Ninja  |Alch   |Village|
|Tack   |Ninja  |Alch   |Spac   |
|Tack   |Ninja  |Alch   |Druid  |
|Tack   |Super  |Ninja  |Village|
|Tack   |Super  |Ninja  |Alch   |
|Tack   |Wizard |Spac   |Engi   |
|Tack   |Wizard |Spac   |Village|
|Tack   |Wizard |Druid  |Spac   |
|Tack   |Wizard |Alch   |Spac   |
|Tack   |Wizard |Ninja  |Engi   |
|Tack   |Wizard |Ninja  |Village|
|Tack   |Wizard |Ninja  |Spac   |
|Tack   |Wizard |Ninja  |Druid  |
|Tack   |Wizard |Ninja  |Alch   |
|Tack   |Wizard |Super  |Spac   |
|Tack   |Wizard |Super  |Ninja  |
|Tack   |Mortar |Ninja  |Alch   |
|Tack   |Mortar |Wizard |Engi   |
|Tack   |Mortar |Wizard |Village|
|Tack   |Mortar |Wizard |Spac   |
|Tack   |Mortar |Wizard |Druid  |
|Tack   |Mortar |Wizard |Alch   |
|Tack   |Mortar |Wizard |Ninja  |
|Tack   |Mortar |Wizard |Super  |
|Tack   |Heli   |Alch   |Engi   |
|Tack   |Heli   |Alch   |Village|
|Tack   |Heli   |Alch   |Spac   |
|Tack   |Heli   |Alch   |Druid  |
|Tack   |Heli   |Ninja  |Alch   |
|Tack   |Heli   |Super  |Alch   |
|Tack   |Heli   |Wizard |Engi   |
|Tack   |Heli   |Wizard |Village|
|Tack   |Heli   |Wizard |Spac   |
|Tack   |Heli   |Wizard |Druid  |
|Tack   |Heli   |Wizard |Alch   |
|Tack   |Heli   |Wizard |Ninja  |
|Tack   |Heli   |Wizard |Super  |
|Tack   |Heli   |Mortar |Alch   |
|Tack   |Heli   |Mortar |Wizard |
|Tack   |Ace    |Ninja  |Alch   |
|Tack   |Ace    |Wizard |Engi   |
|Tack   |Ace    |Wizard |Village|
|Tack   |Ace    |Wizard |Spac   |
|Tack   |Ace    |Wizard |Druid  |
|Tack   |Ace    |Wizard |Alch   |
|Tack   |Ace    |Wizard |Ninja  |
|Tack   |Ace    |Wizard |Super  |
|Tack   |Ace    |Mortar |Wizard |
|Tack   |Ace    |Heli   |Alch   |
|Tack   |Ace    |Heli   |Wizard |
|Tack   |Bucc   |Ninja  |Alch   |
|Tack   |Bucc   |Wizard |Engi   |
|Tack   |Bucc   |Wizard |Village|
|Tack   |Bucc   |Wizard |Spac   |
|Tack   |Bucc   |Wizard |Druid  |
|Tack   |Bucc   |Wizard |Alch   |
|Tack   |Bucc   |Wizard |Ninja  |
|Tack   |Bucc   |Wizard |Super  |
|Tack   |Bucc   |Mortar |Wizard |
|Tack   |Bucc   |Heli   |Village|
|Tack   |Bucc   |Heli   |Alch   |
|Tack   |Bucc   |Heli   |Wizard |
|Tack   |Bucc   |Ace    |Wizard |
|Tack   |Sub    |Ninja  |Alch   |
|Tack   |Sub    |Super  |Engi   |
|Tack   |Sub    |Super  |Village|
|Tack   |Sub    |Super  |Spac   |
|Tack   |Sub    |Super  |Druid  |
|Tack   |Sub    |Super  |Alch   |
|Tack   |Sub    |Super  |Ninja  |
|Tack   |Sub    |Wizard |Spac   |
|Tack   |Sub    |Wizard |Ninja  |
|Tack   |Sub    |Wizard |Super  |
|Tack   |Sub    |Mortar |Super  |
|Tack   |Sub    |Mortar |Wizard |
|Tack   |Sub    |Heli   |Engi   |
|Tack   |Sub    |Heli   |Village|
|Tack   |Sub    |Heli   |Spac   |
|Tack   |Sub    |Heli   |Druid  |
|Tack   |Sub    |Heli   |Alch   |
|Tack   |Sub    |Heli   |Ninja  |
|Tack   |Sub    |Heli   |Super  |
|Tack   |Sub    |Heli   |Wizard |
|Tack   |Sub    |Heli   |Mortar |
|Tack   |Sub    |Ace    |Super  |
|Tack   |Sub    |Ace    |Wizard |
|Tack   |Sub    |Ace    |Heli   |
|Tack   |Sub    |Bucc   |Super  |
|Tack   |Sub    |Bucc   |Wizard |
|Tack   |Sub    |Bucc   |Heli   |
|Tack   |Sniper |Ninja  |Alch   |
|Tack   |Sniper |Wizard |Spac   |
|Tack   |Sniper |Wizard |Ninja  |
|Tack   |Sniper |Mortar |Wizard |
|Tack   |Sniper |Heli   |Alch   |
|Tack   |Sniper |Heli   |Wizard |
|Tack   |Sniper |Ace    |Wizard |
|Tack   |Sniper |Bucc   |Wizard |
|Tack   |Sniper |Sub    |Super  |
|Tack   |Sniper |Sub    |Heli   |
|Tack   |Glue   |Ninja  |Alch   |
|Tack   |Glue   |Wizard |Spac   |
|Tack   |Glue   |Wizard |Ninja  |
|Tack   |Glue   |Mortar |Wizard |
|Tack   |Glue   |Heli   |Alch   |
|Tack   |Glue   |Heli   |Wizard |
|Tack   |Glue   |Ace    |Wizard |
|Tack   |Glue   |Bucc   |Wizard |
|Tack   |Glue   |Sub    |Super  |
|Tack   |Glue   |Sub    |Heli   |
|Tack   |Ice    |Ninja  |Alch   |
|Tack   |Ice    |Wizard |Spac   |
|Tack   |Ice    |Wizard |Ninja  |
|Tack   |Ice    |Mortar |Wizard |
|Tack   |Ice    |Heli   |Alch   |
|Tack   |Ice    |Heli   |Wizard |
|Tack   |Ice    |Ace    |Wizard |
|Tack   |Ice    |Bucc   |Wizard |
|Tack   |Ice    |Sub    |Super  |
|Tack   |Ice    |Sub    |Heli   |
|Bomb   |Ninja  |Alch   |Engi   |
|Bomb   |Ninja  |Alch   |Village|
|Bomb   |Ninja  |Alch   |Spac   |
|Bomb   |Ninja  |Alch   |Druid  |
|Bomb   |Super  |Ninja  |Village|
|Bomb   |Super  |Ninja  |Alch   |
|Bomb   |Wizard |Spac   |Engi   |
|Bomb   |Wizard |Spac   |Village|
|Bomb   |Wizard |Druid  |Spac   |
|Bomb   |Wizard |Alch   |Spac   |
|Bomb   |Wizard |Ninja  |Engi   |
|Bomb   |Wizard |Ninja  |Village|
|Bomb   |Wizard |Ninja  |Spac   |
|Bomb   |Wizard |Ninja  |Druid  |
|Bomb   |Wizard |Ninja  |Alch   |
|Bomb   |Wizard |Super  |Spac   |
|Bomb   |Wizard |Super  |Ninja  |
|Bomb   |Mortar |Ninja  |Alch   |
|Bomb   |Mortar |Wizard |Engi   |
|Bomb   |Mortar |Wizard |Village|
|Bomb   |Mortar |Wizard |Spac   |
|Bomb   |Mortar |Wizard |Druid  |
|Bomb   |Mortar |Wizard |Alch   |
|Bomb   |Mortar |Wizard |Ninja  |
|Bomb   |Mortar |Wizard |Super  |
|Bomb   |Heli   |Alch   |Engi   |
|Bomb   |Heli   |Alch   |Village|
|Bomb   |Heli   |Alch   |Spac   |
|Bomb   |Heli   |Alch   |Druid  |
|Bomb   |Heli   |Ninja  |Alch   |
|Bomb   |Heli   |Super  |Alch   |
|Bomb   |Heli   |Wizard |Engi   |
|Bomb   |Heli   |Wizard |Village|
|Bomb   |Heli   |Wizard |Spac   |
|Bomb   |Heli   |Wizard |Druid  |
|Bomb   |Heli   |Wizard |Alch   |
|Bomb   |Heli   |Wizard |Ninja  |
|Bomb   |Heli   |Wizard |Super  |
|Bomb   |Heli   |Mortar |Alch   |
|Bomb   |Heli   |Mortar |Wizard |
|Bomb   |Ace    |Ninja  |Alch   |
|Bomb   |Ace    |Wizard |Engi   |
|Bomb   |Ace    |Wizard |Village|
|Bomb   |Ace    |Wizard |Spac   |
|Bomb   |Ace    |Wizard |Druid  |
|Bomb   |Ace    |Wizard |Alch   |
|Bomb   |Ace    |Wizard |Ninja  |
|Bomb   |Ace    |Wizard |Super  |
|Bomb   |Ace    |Mortar |Wizard |
|Bomb   |Ace    |Heli   |Alch   |
|Bomb   |Ace    |Heli   |Wizard |
|Bomb   |Bucc   |Ninja  |Alch   |
|Bomb   |Bucc   |Wizard |Engi   |
|Bomb   |Bucc   |Wizard |Village|
|Bomb   |Bucc   |Wizard |Spac   |
|Bomb   |Bucc   |Wizard |Druid  |
|Bomb   |Bucc   |Wizard |Alch   |
|Bomb   |Bucc   |Wizard |Ninja  |
|Bomb   |Bucc   |Wizard |Super  |
|Bomb   |Bucc   |Mortar |Wizard |
|Bomb   |Bucc   |Heli   |Village|
|Bomb   |Bucc   |Heli   |Alch   |
|Bomb   |Bucc   |Heli   |Wizard |
|Bomb   |Bucc   |Ace    |Wizard |
|Bomb   |Sub    |Ninja  |Alch   |
|Bomb   |Sub    |Super  |Engi   |
|Bomb   |Sub    |Super  |Village|
|Bomb   |Sub    |Super  |Spac   |
|Bomb   |Sub    |Super  |Druid  |
|Bomb   |Sub    |Super  |Alch   |
|Bomb   |Sub    |Super  |Ninja  |
|Bomb   |Sub    |Wizard |Spac   |
|Bomb   |Sub    |Wizard |Ninja  |
|Bomb   |Sub    |Wizard |Super  |
|Bomb   |Sub    |Mortar |Super  |
|Bomb   |Sub    |Mortar |Wizard |
|Bomb   |Sub    |Heli   |Engi   |
|Bomb   |Sub    |Heli   |Village|
|Bomb   |Sub    |Heli   |Spac   |
|Bomb   |Sub    |Heli   |Druid  |
|Bomb   |Sub    |Heli   |Alch   |
|Bomb   |Sub    |Heli   |Ninja  |
|Bomb   |Sub    |Heli   |Super  |
|Bomb   |Sub    |Heli   |Wizard |
|Bomb   |Sub    |Heli   |Mortar |
|Bomb   |Sub    |Ace    |Super  |
|Bomb   |Sub    |Ace    |Wizard |
|Bomb   |Sub    |Ace    |Heli   |
|Bomb   |Sub    |Bucc   |Super  |
|Bomb   |Sub    |Bucc   |Wizard |
|Bomb   |Sub    |Bucc   |Heli   |
|Bomb   |Sniper |Ninja  |Alch   |
|Bomb   |Sniper |Wizard |Spac   |
|Bomb   |Sniper |Wizard |Ninja  |
|Bomb   |Sniper |Mortar |Wizard |
|Bomb   |Sniper |Heli   |Alch   |
|Bomb   |Sniper |Heli   |Wizard |
|Bomb   |Sniper |Ace    |Wizard |
|Bomb   |Sniper |Bucc   |Wizard |
|Bomb   |Sniper |Sub    |Super  |
|Bomb   |Sniper |Sub    |Heli   |
|Bomb   |Glue   |Ninja  |Alch   |
|Bomb   |Glue   |Wizard |Spac   |
|Bomb   |Glue   |Wizard |Ninja  |
|Bomb   |Glue   |Mortar |Wizard |
|Bomb   |Glue   |Heli   |Alch   |
|Bomb   |Glue   |Heli   |Wizard |
|Bomb   |Glue   |Ace    |Wizard |
|Bomb   |Glue   |Bucc   |Wizard |
|Bomb   |Glue   |Sub    |Super  |
|Bomb   |Glue   |Sub    |Heli   |
|Bomb   |Ice    |Ninja  |Alch   |
|Bomb   |Ice    |Wizard |Spac   |
|Bomb   |Ice    |Wizard |Ninja  |
|Bomb   |Ice    |Mortar |Wizard |
|Bomb   |Ice    |Heli   |Alch   |
|Bomb   |Ice    |Heli   |Wizard |
|Bomb   |Ice    |Ace    |Wizard |
|Bomb   |Ice    |Bucc   |Wizard |
|Bomb   |Ice    |Sub    |Super  |
|Bomb   |Ice    |Sub    |Heli   |
|Bomb   |Tack   |Ninja  |Alch   |
|Bomb   |Tack   |Wizard |Spac   |
|Bomb   |Tack   |Wizard |Ninja  |
|Bomb   |Tack   |Mortar |Wizard |
|Bomb   |Tack   |Heli   |Alch   |
|Bomb   |Tack   |Heli   |Wizard |
|Bomb   |Tack   |Ace    |Wizard |
|Bomb   |Tack   |Bucc   |Wizard |
|Bomb   |Tack   |Sub    |Super  |
|Bomb   |Tack   |Sub    |Heli   |
|Boomer |Ninja  |Alch   |Engi   |
|Boomer |Ninja  |Alch   |Village|
|Boomer |Ninja  |Alch   |Spac   |
|Boomer |Ninja  |Alch   |Druid  |
|Boomer |Super  |Ninja  |Village|
|Boomer |Super  |Ninja  |Alch   |
|Boomer |Wizard |Spac   |Engi   |
|Boomer |Wizard |Spac   |Village|
|Boomer |Wizard |Druid  |Spac   |
|Boomer |Wizard |Alch   |Spac   |
|Boomer |Wizard |Ninja  |Engi   |
|Boomer |Wizard |Ninja  |Village|
|Boomer |Wizard |Ninja  |Spac   |
|Boomer |Wizard |Ninja  |Druid  |
|Boomer |Wizard |Ninja  |Alch   |
|Boomer |Wizard |Super  |Spac   |
|Boomer |Wizard |Super  |Ninja  |
|Boomer |Mortar |Ninja  |Alch   |
|Boomer |Mortar |Wizard |Engi   |
|Boomer |Mortar |Wizard |Village|
|Boomer |Mortar |Wizard |Spac   |
|Boomer |Mortar |Wizard |Druid  |
|Boomer |Mortar |Wizard |Alch   |
|Boomer |Mortar |Wizard |Ninja  |
|Boomer |Mortar |Wizard |Super  |
|Boomer |Heli   |Alch   |Engi   |
|Boomer |Heli   |Alch   |Village|
|Boomer |Heli   |Alch   |Spac   |
|Boomer |Heli   |Alch   |Druid  |
|Boomer |Heli   |Ninja  |Alch   |
|Boomer |Heli   |Super  |Alch   |
|Boomer |Heli   |Wizard |Engi   |
|Boomer |Heli   |Wizard |Village|
|Boomer |Heli   |Wizard |Spac   |
|Boomer |Heli   |Wizard |Druid  |
|Boomer |Heli   |Wizard |Alch   |
|Boomer |Heli   |Wizard |Ninja  |
|Boomer |Heli   |Wizard |Super  |
|Boomer |Heli   |Mortar |Alch   |
|Boomer |Heli   |Mortar |Wizard |
|Boomer |Ace    |Ninja  |Alch   |
|Boomer |Ace    |Wizard |Engi   |
|Boomer |Ace    |Wizard |Village|
|Boomer |Ace    |Wizard |Spac   |
|Boomer |Ace    |Wizard |Druid  |
|Boomer |Ace    |Wizard |Alch   |
|Boomer |Ace    |Wizard |Ninja  |
|Boomer |Ace    |Wizard |Super  |
|Boomer |Ace    |Mortar |Wizard |
|Boomer |Ace    |Heli   |Alch   |
|Boomer |Ace    |Heli   |Wizard |
|Boomer |Bucc   |Ninja  |Alch   |
|Boomer |Bucc   |Wizard |Engi   |
|Boomer |Bucc   |Wizard |Village|
|Boomer |Bucc   |Wizard |Spac   |
|Boomer |Bucc   |Wizard |Druid  |
|Boomer |Bucc   |Wizard |Alch   |
|Boomer |Bucc   |Wizard |Ninja  |
|Boomer |Bucc   |Wizard |Super  |
|Boomer |Bucc   |Mortar |Wizard |
|Boomer |Bucc   |Heli   |Village|
|Boomer |Bucc   |Heli   |Alch   |
|Boomer |Bucc   |Heli   |Wizard |
|Boomer |Bucc   |Ace    |Wizard |
|Boomer |Sub    |Ninja  |Alch   |
|Boomer |Sub    |Super  |Engi   |
|Boomer |Sub    |Super  |Village|
|Boomer |Sub    |Super  |Spac   |
|Boomer |Sub    |Super  |Druid  |
|Boomer |Sub    |Super  |Alch   |
|Boomer |Sub    |Super  |Ninja  |
|Boomer |Sub    |Wizard |Spac   |
|Boomer |Sub    |Wizard |Ninja  |
|Boomer |Sub    |Wizard |Super  |
|Boomer |Sub    |Mortar |Super  |
|Boomer |Sub    |Mortar |Wizard |
|Boomer |Sub    |Heli   |Engi   |
|Boomer |Sub    |Heli   |Village|
|Boomer |Sub    |Heli   |Spac   |
|Boomer |Sub    |Heli   |Druid  |
|Boomer |Sub    |Heli   |Alch   |
|Boomer |Sub    |Heli   |Ninja  |
|Boomer |Sub    |Heli   |Super  |
|Boomer |Sub    |Heli   |Wizard |
|Boomer |Sub    |Heli   |Mortar |
|Boomer |Sub    |Ace    |Super  |
|Boomer |Sub    |Ace    |Wizard |
|Boomer |Sub    |Ace    |Heli   |
|Boomer |Sub    |Bucc   |Super  |
|Boomer |Sub    |Bucc   |Wizard |
|Boomer |Sub    |Bucc   |Heli   |
|Boomer |Sniper |Ninja  |Alch   |
|Boomer |Sniper |Wizard |Spac   |
|Boomer |Sniper |Wizard |Ninja  |
|Boomer |Sniper |Mortar |Wizard |
|Boomer |Sniper |Heli   |Alch   |
|Boomer |Sniper |Heli   |Wizard |
|Boomer |Sniper |Ace    |Wizard |
|Boomer |Sniper |Bucc   |Wizard |
|Boomer |Sniper |Sub    |Super  |
|Boomer |Sniper |Sub    |Heli   |
|Boomer |Glue   |Ninja  |Alch   |
|Boomer |Glue   |Wizard |Spac   |
|Boomer |Glue   |Wizard |Ninja  |
|Boomer |Glue   |Mortar |Wizard |
|Boomer |Glue   |Heli   |Alch   |
|Boomer |Glue   |Heli   |Wizard |
|Boomer |Glue   |Ace    |Wizard |
|Boomer |Glue   |Bucc   |Wizard |
|Boomer |Glue   |Sub    |Super  |
|Boomer |Glue   |Sub    |Heli   |
|Boomer |Ice    |Ninja  |Alch   |
|Boomer |Ice    |Wizard |Spac   |
|Boomer |Ice    |Wizard |Ninja  |
|Boomer |Ice    |Mortar |Wizard |
|Boomer |Ice    |Heli   |Alch   |
|Boomer |Ice    |Heli   |Wizard |
|Boomer |Ice    |Ace    |Wizard |
|Boomer |Ice    |Bucc   |Wizard |
